starttime	seconds	ctime	dtime	ttime	wait
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	384
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	383
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	384
Fri Jun 17 18:40:30 2011	1308328830	0	384	384	383
Fri Jun 17 18:40:30 2011	1308328830	0	384	384	383
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	383
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	384
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	384
Fri Jun 17 18:40:30 2011	1308328830	0	384	384	384
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	384
Fri Jun 17 18:40:29 2011	1308328829	0	384	384	384
Fri Jun 17 18:40:29 2011	1308328829	0	384	384	383
Fri Jun 17 18:40:29 2011	1308328829	0	384	384	384
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	383
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	382
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	384
Fri Jun 17 18:40:30 2011	1308328830	0	384	384	384
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	384
Fri Jun 17 18:40:30 2011	1308328830	0	384	385	384
Fri Jun 17 18:40:31 2011	1308328831	0	384	385	384
Fri Jun 17 18:40:31 2011	1308328831	0	384	385	383
Fri Jun 17 18:40:31 2011	1308328831	0	384	385	384
Fri Jun 17 18:40:30 2011	1308328830	0	384	385	384
Fri Jun 17 18:40:31 2011	1308328831	0	384	385	384
Fri Jun 17 18:40:30 2011	1308328830	0	384	385	384
Fri Jun 17 18:40:29 2011	1308328829	0	384	385	384
Fri Jun 17 18:40:29 2011	1308328829	0	385	385	384
Fri Jun 17 18:40:31 2011	1308328831	0	385	385	384
Fri Jun 17 18:40:31 2011	1308328831	0	385	385	384
Fri Jun 17 18:40:29 2011	1308328829	0	385	385	384
Fri Jun 17 18:40:31 2011	1308328831	0	385	385	385
Fri Jun 17 18:40:31 2011	1308328831	0	385	385	385
Fri Jun 17 18:40:29 2011	1308328829	0	385	385	385
Fri Jun 17 18:40:29 2011	1308328829	0	385	385	385
Fri Jun 17 18:40:30 2011	1308328830	0	385	385	385
Fri Jun 17 18:40:30 2011	1308328830	0	385	385	385
Fri Jun 17 18:40:29 2011	1308328829	0	385	385	385
Fri Jun 17 18:40:31 2011	1308328831	0	385	385	385
Fri Jun 17 18:40:31 2011	1308328831	0	385	385	385
Fri Jun 17 18:40:31 2011	1308328831	0	385	385	385
Fri Jun 17 18:40:31 2011	1308328831	0	385	385	385
Fri Jun 17 18:40:31 2011	1308328831	0	385	385	385
Fri Jun 17 18:40:29 2011	1308328829	0	385	386	385
Fri Jun 17 18:40:29 2011	1308328829	0	385	386	385
Fri Jun 17 18:40:31 2011	1308328831	0	385	386	385
Fri Jun 17 18:40:30 2011	1308328830	0	385	386	385
Fri Jun 17 18:40:31 2011	1308328831	0	385	386	385
Fri Jun 17 18:40:31 2011	1308328831	0	385	386	385
Fri Jun 17 18:40:31 2011	1308328831	0	385	386	385
Fri Jun 17 18:40:31 2011	1308328831	0	385	386	385
Fri Jun 17 18:40:29 2011	1308328829	0	385	386	385
Fri Jun 17 18:40:30 2011	1308328830	0	385	386	385
Fri Jun 17 18:40:29 2011	1308328829	0	386	386	385
Fri Jun 17 18:40:31 2011	1308328831	0	386	386	385
Fri Jun 17 18:40:31 2011	1308328831	0	385	386	385
Fri Jun 17 18:40:29 2011	1308328829	0	386	386	385
Fri Jun 17 18:40:29 2011	1308328829	0	386	386	385
Fri Jun 17 18:40:29 2011	1308328829	0	386	386	385
Fri Jun 17 18:40:29 2011	1308328829	0	386	386	385
Fri Jun 17 18:40:29 2011	1308328829	0	386	386	385
Fri Jun 17 18:40:29 2011	1308328829	0	386	386	386
Fri Jun 17 18:40:29 2011	1308328829	0	386	386	385
Fri Jun 17 18:40:29 2011	1308328829	0	386	386	386
Fri Jun 17 18:40:29 2011	1308328829	1	385	387	385
Fri Jun 17 18:40:30 2011	1308328830	0	386	387	386
Fri Jun 17 18:40:31 2011	1308328831	0	386	387	386
Fri Jun 17 18:40:29 2011	1308328829	0	386	387	385
Fri Jun 17 18:40:29 2011	1308328829	0	386	387	386
Fri Jun 17 18:40:29 2011	1308328829	0	386	387	386
Fri Jun 17 18:40:31 2011	1308328831	0	387	387	386
Fri Jun 17 18:40:31 2011	1308328831	0	387	387	386
Fri Jun 17 18:40:29 2011	1308328829	0	387	387	386
Fri Jun 17 18:40:31 2011	1308328831	0	387	387	387
Fri Jun 17 18:40:30 2011	1308328830	0	387	387	387
Fri Jun 17 18:40:31 2011	1308328831	0	387	387	387
Fri Jun 17 18:40:31 2011	1308328831	0	387	388	387
Fri Jun 17 18:40:29 2011	1308328829	0	387	388	387
Fri Jun 17 18:40:29 2011	1308328829	0	388	388	387
Fri Jun 17 18:40:29 2011	1308328829	0	388	388	388
Fri Jun 17 18:40:31 2011	1308328831	0	388	389	388
Fri Jun 17 18:40:29 2011	1308328829	0	389	389	388
Fri Jun 17 18:40:29 2011	1308328829	0	389	389	388
Fri Jun 17 18:40:29 2011	1308328829	0	389	389	389
Fri Jun 17 18:40:29 2011	1308328829	0	389	389	389
Fri Jun 17 18:40:29 2011	1308328829	0	389	390	389
Fri Jun 17 18:40:29 2011	1308328829	0	389	390	388
Fri Jun 17 18:40:29 2011	1308328829	0	389	390	389
Fri Jun 17 18:40:29 2011	1308328829	0	389	390	389
Fri Jun 17 18:40:29 2011	1308328829	0	390	390	389
Fri Jun 17 18:40:29 2011	1308328829	1	389	390	389
Fri Jun 17 18:40:29 2011	1308328829	0	390	390	389
Fri Jun 17 18:40:31 2011	1308328831	0	391	391	390
Fri Jun 17 18:40:29 2011	1308328829	0	391	391	390
Fri Jun 17 18:40:29 2011	1308328829	0	391	391	390
Fri Jun 17 18:40:29 2011	1308328829	0	391	391	391
Fri Jun 17 18:40:31 2011	1308328831	0	393	393	392
Fri Jun 17 18:40:31 2011	1308328831	0	393	393	392
Fri Jun 17 18:40:29 2011	1308328829	1	392	393	392
Fri Jun 17 18:40:31 2011	1308328831	0	393	393	392
Fri Jun 17 18:40:31 2011	1308328831	0	396	396	396
Fri Jun 17 18:40:29 2011	1308328829	1	395	396	395
Fri Jun 17 18:40:29 2011	1308328829	1	399	400	398
Fri Jun 17 18:40:29 2011	1308328829	1	402	403	402
